medianOR,eta
1.0003057084946876,0.001
0.9990269615555034,0.001
0.9993541254753016,0.001
1.000040719266844,0.001
1.0008744221891521,0.001
0.9986386029101395,0.001
0.999600467059487,0.001
0.999461353831887,0.001
1.0010221463820876,0.001
1.0002765906212732,0.001
0.9997305352890962,0.001
1.0007612738987588,0.001
1.0005228606589074,0.001
0.9995824868178583,0.001
0.999679449919074,0.001
1.000185949832815,0.001
0.9997221789697632,0.001
0.9998199571308293,0.001
0.9979888818089145,0.001
1.0000917436523513,0.001
1.000464127020001,0.001
0.9982697692303198,0.001
0.9985864434635199,0.001
0.9991075987336834,0.001
0.9982761934197986,0.001
1.0003840873043242,0.001
1.0004779458288933,0.001
1.0010463631782456,0.001
1.0006972561553102,0.001
1.0004054334935406,0.001
1.0006537210450066,0.001
1.0004744890648745,0.001
1.0007863091804867,0.001
0.9983133094338962,0.001
1.0001109945352709,0.001
0.9999029675412106,0.001
0.999913289640874,0.001
0.9996575652564896,0.001
0.9998184031117465,0.001
1.0008731817621632,0.001
1.0016710873966899,0.001
0.9995047328832496,0.001
0.9994052783011985,0.001
0.9989366475165852,0.001
1.0011866027653484,0.001
1.0025788855269158,0.001
1.0002886395455848,0.001
0.9999139522540881,0.001
1.0003453051518008,0.001
1.0012132224230625,0.001
1.0009001672163238,0.001
1.0001035266362983,0.001
1.001112877580287,0.001
1.000419175623254,0.001
0.9999059120698871,0.001
0.9990636259892696,0.001
1.000204021388853,0.001
0.9979946875932225,0.001
1.0011837383730087,0.001
1.0008651890323859,0.001
0.9998724653505427,0.001
1.001904295529061,0.001
1.0005665935549914,0.001
0.9994890341743978,0.001
1.0007647099793862,0.001
1.0000721431110533,0.001
1.0013961185755695,0.001
0.9986869060707376,0.001
0.9996506839634391,0.001
0.9993643062334907,0.001
1.0015687721325919,0.001
0.9997359927874544,0.001
1.000606159032274,0.001
0.9975526037274874,0.001
0.9994954112179487,0.001
0.9994490577417555,0.001
0.9989595090368062,0.001
0.9992331081069846,0.001
1.0003179939447895,0.001
1.0000295329874178,0.001
1.0002080824591086,0.001
1.000347074299583,0.001
0.9984963404235274,0.001
1.0011277081775818,0.001
1.0007806313122651,0.001
0.9988705078320239,0.001
1.0012819247437972,0.001
0.9999797814406461,0.001
1.0020760435281204,0.001
1.0011324363417469,0.001
0.9993613561719609,0.001
1.0002874816546634,0.001
1.001532434286138,0.001
1.0006701076454105,0.001
1.0001850739280522,0.001
1.0009378362218144,0.001
1.0015719198201785,0.001
1.0002767415524925,0.001
0.9992901230471742,0.001
1.0012935870658346,0.001
0.9992129089938395,0.001
1.0003848014651173,0.001
1.0023713239779781,0.001
0.9992881673929093,0.001
0.9987560432780437,0.001
1.0004661499730163,0.001
1.0004933845071882,0.001
1.00022608528375,0.001
0.9992094278366934,0.001
0.9983600431540439,0.001
0.9997966944689906,0.001
1.0002683672106847,0.001
1.000181149512823,0.001
0.9998571898299341,0.001
0.9988175705853081,0.001
0.9993117016470298,0.001
0.9999532780196585,0.001
1.0000797909259527,0.001
1.0007735241391003,0.001
0.999022687428196,0.001
0.9988079812167493,0.001
1.0003527707329807,0.001
0.9987550109655592,0.001
0.9998566131985779,0.001
1.0005215439994144,0.001
1.0004456937721316,0.001
1.0003174277933085,0.001
0.9994735422400827,0.001
0.9993148843941053,0.001
1.0003300911439885,0.001
0.999241111297219,0.001
0.9993198644675483,0.001
0.999848944239255,0.001
0.9998693853877917,0.001
1.0016390934007997,0.001
0.9981014222297078,0.001
0.9998093687976525,0.001
0.9997442504736966,0.001
0.9997568376085733,0.001
1.0014834115492475,0.001
1.000989240864355,0.001
0.9985343464497337,0.001
0.9995520213016126,0.001
1.000536072139036,0.001
0.9985850637239828,0.001
0.9988935261262742,0.001
1.0006172795590227,0.001
1.000407516285829,0.001
0.9993457286184568,0.001
1.0018140824270814,0.001
0.9984523444649038,0.001
0.9997344945840615,0.001
1.00037677755771,0.001
0.9988648560074648,0.001
1.0000268867613276,0.001
1.0003715381801073,0.001
1.0012495755255257,0.001
1.0000379875817094,0.001
1.001682706714684,0.001
1.0005097592801468,0.001
0.9991541970785379,0.001
1.0017053092069588,0.001
1.0002017484309034,0.001
1.0009231171122435,0.001
0.9995670752685567,0.001
1.0002795406250007,0.001
0.9999291864098948,0.001
0.9988517180691029,0.001
0.9994649144979307,0.001
1.0005407803128765,0.001
1.000576925544982,0.001
1.0006313573188659,0.001
0.9999814920681444,0.001
0.9991789055508656,0.001
0.9988183536325609,0.001
1.0011081837491436,0.001
0.9989088172653315,0.001
0.9986192625638743,0.001
1.0005025744352922,0.001
0.9998328792370245,0.001
0.9991472829913616,0.001
0.9993819394498022,0.001
0.9995434593372379,0.001
0.9998874055607329,0.001
1.000122782842457,0.001
0.9991417245091375,0.001
0.9980636503819171,0.001
0.9987416723842669,0.001
1.0003847159199386,0.001
0.9993913506627272,0.001
1.001277220872155,0.001
0.997932689807037,0.001
0.9998839435634175,0.001
0.9992788567434082,0.001
0.9990557642406213,0.001
0.9989806178942419,0.001
0.9995334156158765,0.001
0.9985854340733659,0.001
1.0012632662508771,0.001
0.9991325223767928,0.001
0.9976290424839903,0.001
0.9996727438907658,0.001
1.0007781479925184,0.001
0.9993384577220019,0.001
0.9988390813879211,0.001
0.9995260820467734,0.001
0.9995815559732283,0.001
1.000194032150901,0.001
1.0029041804106489,0.001
0.9988995377259297,0.001
1.000046977914483,0.001
0.999948079258536,0.001
0.9979759196941633,0.001
1.0008858008184194,0.001
0.9997374801350113,0.001
1.0013278692745409,0.001
0.9995982943858301,0.001
0.9996905252377704,0.001
0.9973475369268628,0.001
1.0006926252252335,0.001
1.0005698737959292,0.001
1.0017480899222768,0.001
0.9995229216403688,0.001
0.9981822139796351,0.001
1.0000768792487031,0.001
0.9986435735887107,0.001
0.9990174469698005,0.001
0.9998695438717078,0.001
1.00032766118144,0.001
0.9986481189703953,0.001
1.001140539618369,0.001
0.9982921052432205,0.001
1.0001736998971926,0.001
1.0007516720500873,0.001
0.9995151029340862,0.001
1.0008461713805548,0.001
0.9999822837462157,0.001
1.0004830067350534,0.001
0.9994684932294654,0.001
0.9999246577084738,0.001
1.0001379271718114,0.001
0.9979718625177596,0.001
1.000839137837337,0.001
0.9996057536414953,0.001
0.9996558211373947,0.001
0.9995662420973729,0.001
0.9981567521315782,0.001
1.0009932025321129,0.001
0.9999949438760615,0.001
1.0001649397715875,0.001
1.0012654184655674,0.001
1.0028212039382496,0.001
1.0026617905630304,0.001
1.0002624202188766,0.001
1.0017617484824815,0.001
1.0000317342893121,0.001
1.000353557290015,0.001
0.9999943166810797,0.001
1.000371629220794,0.001
0.9999622246375761,0.001
0.9997195028826069,0.001
1.0016439296768795,0.001
1.0008774083993237,0.001
0.9983244448109732,0.001
1.0008419194043978,0.001
0.9997238721976777,0.001
0.9997221908787629,0.001
0.9987791715986868,0.001
1.0002760087027018,0.001
1.0002656742211944,0.001
0.9980346949115256,0.001
0.9995739331700433,0.001
0.9983353239426611,0.001
1.000881121137712,0.001
1.0003784499118777,0.001
1.000448047682464,0.001
1.0014308167082948,0.001
0.9989459261255346,0.001
1.0004575503198503,0.001
1.0002788491367172,0.001
1.001115548623758,0.001
0.9992386299937093,0.001
0.9998251077519545,0.001
1.0002139242144616,0.001
1.0001361865442364,0.001
1.0018831440489153,0.001
0.99975188293192,0.001
0.9995036687629961,0.001
1.0016943631186455,0.001
0.9993075408880304,0.001
0.9995896343711015,0.001
0.9988204549106605,0.001
0.9988522495287572,0.001
1.000459654464264,0.001
1.0022318686052072,0.001
1.0000877017008798,0.001
0.999486175121034,0.001
0.9997935333626322,0.001
0.9999224661287788,0.001
1.0009582041441678,0.001
1.0006933504529707,0.001
1.0013850570151226,0.001
1.0012946374840028,0.001
1.0002085052165204,0.001
1.000291841645925,0.001
0.9981638981228919,0.001
0.9989106302354538,0.001
1.000666159876788,0.001
0.9978924182703284,0.001
1.0005951761352416,0.001
0.9999154326312178,0.001
0.9993326052937159,0.001
1.000849468368424,0.001
0.999895102859065,0.001
1.0000672210014252,0.001
1.000091775513971,0.001
0.9989892026395785,0.001
0.9998687325833475,0.001
0.9998662373524297,0.001
0.9998372827079159,0.001
0.999819860658799,0.001
0.9976316565483686,0.001
0.9992714810341498,0.001
1.0004994939391156,0.001
1.0006632632079622,0.001
0.9994409797312391,0.001
