medianOR,eta
0.8867095736038216,0.11
0.8455185504642261,0.11
0.8544675625530693,0.11
0.9265848257909415,0.11
1.0229229651025022,0.11
0.6842899883755574,0.11
0.7376207629839806,0.11
0.9693010021144224,0.11
0.8257988870550074,0.11
1.033667156800183,0.11
0.851336470769982,0.11
0.9380235354125185,0.11
0.7525661563930212,0.11
0.8652912977551764,0.11
0.9535286807964752,0.11
0.7694759533066938,0.11
0.7685219993722798,0.11
1.2115677950043666,0.11
0.9175191305431073,0.11
0.6983092609504078,0.11
0.8994917995452292,0.11
0.8108099852559725,0.11
1.1084083961446345,0.11
0.8366267794950111,0.11
0.8471989678056713,0.11
0.9925640690933863,0.11
1.0925615462240374,0.11
0.9202727707580367,0.11
0.9655075669644675,0.11
0.6352306319523303,0.11
0.9354899569411524,0.11
0.8925825175760064,0.11
0.8932384095190384,0.11
1.0881519492506817,0.11
0.8382970861462246,0.11
1.060832868394905,0.11
0.8407287816178276,0.11
0.7906963784472111,0.11
0.730228933360761,0.11
0.829085334508473,0.11
0.7649763425573056,0.11
0.9467277639499914,0.11
0.9217455352867188,0.11
0.8275497857132477,0.11
0.6605439622813023,0.11
0.9542038139378153,0.11
0.7006830673333704,0.11
0.8101155932341497,0.11
0.7834288424385532,0.11
0.7468597564676395,0.11
0.8365694420096379,0.11
0.8527347653415366,0.11
0.6866873336253646,0.11
0.9402401605729206,0.11
0.8378718294317286,0.11
0.8501679445880526,0.11
0.9409566739193491,0.11
0.9847585016236201,0.11
0.810580014557675,0.11
0.9641713623671888,0.11
0.9815973758490592,0.11
0.8412210945625618,0.11
0.8894563494065931,0.11
0.9401200321825434,0.11
0.7494681247021879,0.11
0.8085752538735785,0.11
0.9290598389604917,0.11
0.8490733809612975,0.11
0.9272925596687324,0.11
0.8823909331545463,0.11
0.7494317358131135,0.11
0.9764666213363536,0.11
0.8680789033383629,0.11
0.8285833264539899,0.11
0.8326835437981581,0.11
0.8427049800737827,0.11
0.9290979282898385,0.11
0.8235479912696204,0.11
0.937650454407357,0.11
0.8390753497498418,0.11
0.930961870042423,0.11
0.8033062450979417,0.11
0.8154621104985365,0.11
0.6903803317592538,0.11
0.8183312815643504,0.11
0.7904189296585221,0.11
0.7998603172601996,0.11
0.8402860013723807,0.11
0.8724435747487331,0.11
0.9133930909737233,0.11
0.7882995550734576,0.11
1.0353654601422855,0.11
0.7830995141320245,0.11
0.8579568313580281,0.11
0.853857887761542,0.11
0.8141057802640361,0.11
0.9158106240676824,0.11
0.9028540420228053,0.11
0.9452819928797705,0.11
0.8216952598704874,0.11
0.7868314972872525,0.11
0.8414887205165128,0.11
0.8004928896300647,0.11
0.7780645774470317,0.11
0.8368021975793577,0.11
0.9648125742750553,0.11
0.7360121358450896,0.11
0.8268583045473478,0.11
0.9357750232638923,0.11
0.7652236798272567,0.11
0.8101293844842162,0.11
0.8220662449045149,0.11
0.880781012183088,0.11
0.7932412746845027,0.11
0.9276369881673174,0.11
0.900364524084238,0.11
0.9073795188814486,0.11
1.0273223576728596,0.11
1.0016895597760698,0.11
0.8140750938439444,0.11
0.8909816091550739,0.11
1.0437460547125694,0.11
0.9099080685546471,0.11
0.7565513854059533,0.11
0.8096788898791674,0.11
1.1027249365861045,0.11
0.9322335698459351,0.11
0.9954302226811766,0.11
0.9174143551011001,0.11
0.9121834184092517,0.11
0.8102426188583927,0.11
0.8912131480829981,0.11
0.7300270580367616,0.11
0.8340909350219511,0.11
0.9079037694309003,0.11
0.889010980476952,0.11
0.8488688163179092,0.11
0.8952909939233635,0.11
0.7272902128222668,0.11
0.7635949720781756,0.11
1.0194260035327263,0.11
0.9927417127829992,0.11
0.927589228559052,0.11
1.0458539572485244,0.11
0.8362323569975534,0.11
0.726975361008266,0.11
0.8232350488584459,0.11
0.8721841614941654,0.11
0.8591076378181476,0.11
0.852376434776687,0.11
0.8258599878345633,0.11
1.0703535497551893,0.11
0.8404070296655604,0.11
0.7952976071348242,0.11
0.8221909347305618,0.11
0.7540787963925568,0.11
0.922600680219482,0.11
0.8397354801282011,0.11
0.809902923724462,0.11
0.9034813834300285,0.11
0.8589665122883189,0.11
1.1452813607946701,0.11
0.836206379757706,0.11
0.9720577259851455,0.11
0.8289103630835173,0.11
0.9126475476524912,0.11
0.7961537655935915,0.11
0.8040668350699236,0.11
0.882095639324184,0.11
0.738111329451315,0.11
0.8616436391832271,0.11
0.9895376742387381,0.11
0.8737821907982591,0.11
0.8584626712649389,0.11
0.827573896450543,0.11
0.9321413689921738,0.11
1.148607327173159,0.11
0.8997354126675456,0.11
0.8509741392447782,0.11
0.8612006196199098,0.11
0.9094522544345958,0.11
0.8403734572322786,0.11
0.7683487648905556,0.11
1.138334807757534,0.11
0.8859618450367496,0.11
0.806320998758858,0.11
1.0225993395160964,0.11
0.9683977923421064,0.11
0.8628457533787084,0.11
0.8696315501557417,0.11
0.8934962420113156,0.11
0.9407724678948282,0.11
0.939534166176376,0.11
0.7809300807848664,0.11
0.7410370604367591,0.11
0.7822419009184682,0.11
0.8990154925046209,0.11
0.8525971869924207,0.11
0.8003754590412425,0.11
0.9204107804643369,0.11
0.9976948249388792,0.11
0.901276172347515,0.11
0.9083922224102591,0.11
0.8520382264158163,0.11
0.7147218239227805,0.11
0.7806408355537977,0.11
0.7745554683440664,0.11
0.8268877537235296,0.11
0.867573490933652,0.11
0.8286801187950631,0.11
0.8169187735746686,0.11
0.7869899163007928,0.11
0.8360439726057718,0.11
0.8626353188533952,0.11
0.9958336384474139,0.11
0.772212165402758,0.11
0.7015344405291485,0.11
0.8434623530160432,0.11
0.8667150243694812,0.11
0.8796155703384918,0.11
0.9180270862866624,0.11
0.9230992912825453,0.11
0.9863238954859354,0.11
0.771264794623592,0.11
0.8154063090590171,0.11
0.8065076554682936,0.11
0.8561165409978544,0.11
0.9483230514475351,0.11
0.9832812485625181,0.11
1.0611465506862463,0.11
0.81129924400158,0.11
0.7626770537140588,0.11
0.8595063597324216,0.11
0.8165430423291155,0.11
0.7029728009019623,0.11
0.8548269493603728,0.11
0.9475251402725632,0.11
0.7714495912753534,0.11
0.7954121670733736,0.11
0.7966255125123892,0.11
0.8392394903227042,0.11
0.9231830960932575,0.11
0.8934716007314426,0.11
0.8457079201483989,0.11
0.7954045208877935,0.11
0.9796308087705727,0.11
0.7717366532036032,0.11
0.8304453373568754,0.11
0.7262249524347993,0.11
0.8399616918908801,0.11
0.8657380736283727,0.11
0.8739890943181204,0.11
0.8279639975396292,0.11
0.9668883516534978,0.11
0.889491884277673,0.11
0.7776406452982577,0.11
0.8501711135581108,0.11
0.8480774453040008,0.11
0.9175002745236023,0.11
0.8766615234149745,0.11
0.961550717501496,0.11
0.9204739400449282,0.11
0.7592554935980872,0.11
0.8212663559087415,0.11
0.8902943097908635,0.11
0.7818881635310885,0.11
0.7684816145650073,0.11
0.8993981645910717,0.11
1.0388423967618843,0.11
0.756157542641737,0.11
0.8961598391651984,0.11
0.9029587548962733,0.11
0.9357929508792516,0.11
0.8679343991545088,0.11
0.8507205058908016,0.11
0.9255801576873779,0.11
1.0688302729008166,0.11
0.9360833364939546,0.11
0.8373337962269319,0.11
0.8180780066565143,0.11
0.8021559132967218,0.11
0.912578448308218,0.11
0.9189712342187616,0.11
0.7633369679397655,0.11
0.8136153096239207,0.11
0.7456600866756808,0.11
0.9679760334999272,0.11
0.8928258478582076,0.11
0.846325819028236,0.11
0.8133754755775899,0.11
0.8085085401631826,0.11
0.8838541347913004,0.11
1.0193805086290084,0.11
1.082256262936233,0.11
0.8882670294002359,0.11
0.7755786350410202,0.11
0.9268406593859772,0.11
0.7030301420390725,0.11
0.8267409666889325,0.11
1.1271054468746304,0.11
1.0760690367150283,0.11
0.8737410581093796,0.11
0.8253718771141725,0.11
0.8182136427996788,0.11
1.0166229857447164,0.11
0.904470679583789,0.11
0.9463630140891599,0.11
0.8072855300692198,0.11
0.800331367149805,0.11
0.9013297242895462,0.11
0.7501403326851943,0.11
0.9184021194034521,0.11
0.7838426262870756,0.11
0.9781772732521098,0.11
0.7994017906734521,0.11
0.768494932205314,0.11
0.9240141784368701,0.11
0.8495802629109925,0.11
0.8873351810730812,0.11
0.8305452483146867,0.11
0.8712774376539947,0.11
0.8751634160391508,0.11
0.9627516795490969,0.11
0.8900785653141561,0.11
0.835874021692114,0.11
0.881287511923075,0.11
0.9015219017433028,0.11
0.8783123168409185,0.11
0.8493552646054171,0.11
0.892636744806469,0.11
0.7989911516327607,0.11
0.7313883304546379,0.11
0.9135252355046904,0.11
0.8446772862729375,0.11
0.7214191086393046,0.11
1.043790437008916,0.11
0.9787846734600537,0.11
0.8225664455661502,0.11
0.7937367002824431,0.11
0.7955038157118008,0.11
0.8694348895275575,0.11
0.9524211272320131,0.11
0.8876013214277483,0.11
1.0458553374577917,0.11
0.8396161106406382,0.11
